provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
1306,,COMMUNITY LEARNING DISABILITIES TEAM,THE REGISTRATION UNIT,BOURNEMOUTH,SW,BH11 8SH,DORSET,50.749849,-1.9196625,,,,,,,,,
1307,,WESTBANK PRACTICE,THE SURGERY,EXETER,SW,EX6 8PZ,DEVON,50.625663,-3.4478225,,,,,,,,,
1308,,WITHERIDGE MEDICAL PRACTICE,SHOOL SURGERY,TIVERTON,SW,EX16 8AH,DEVON,50.916353,-3.7002675,,,,,,,,,
1309,,JAMES FISHER MEDICAL CENTRE,4 TOLPUDDLE GARDENS,BOURNEMOUTH,SW,BH9 3LQ,DORSET,50.760837,-1.861202,,,,,,,,,
1310,,CHILD DEVELOPMENT CENTRE,PINHOE ROAD,EXETER,SW,EX4 8AD,DEVON,50.731606,-3.4939656,,,,,,,,,
1311,,COMMUNITY SERVICES (RYALLS PARK),RYALLS PARK MEDICAL CENTRE,YEOVIL,SW,BA21 3BA,SOMERSET,50.951832,-2.6408721,,,,,,,,,
1312,,COMMUNITY SERVICES (LANGPORT SURGERY),LANGPORT SURGERY,LANGPORT,SW,TA10 9RH,SOMERSET,51.038002,-2.8275609,,,,,,,,,
1313,,COMMUNITY SERVICES (WELLINGTON MEDICAL CENTRE),WELLINGTON MEDICAL CENTRE,WELLINGTON,SW,TA21 8BD,SOMERSET,50.975622,-3.2330971,,,,,,,,,
1314,,VALE COMMUNITY HOSPITAL,LISTER ROAD,DURSLEY,SW,GL11 4BA,GLOUCESTERSHIRE,51.687748,-2.3534359,,,,,,,,,
1315,,BOURNEMOUTH UNIVERSITY,POOLE HOUSE,POOLE,SW,BH12 5BB,DORSET,50.742979,-1.8971681,,,,,,,,,
1316,,CABOT HOUSE,69 FORE STREET,TOTNES,SW,TQ9 5NJ,DEVON,50.431526,-3.6863977,,,,,,,,,
1317,,ALBANY CLINIC,ALBANY STREET,NEWTON ABBOT,SW,TQ12 2TX,DEVON,50.531457,-3.6074422,,,,,,,,,
1318,,BRUNEL DENTAL CENTRE,BRUNEL ROAD,NEWTON ABBOT,SW,TQ12 4XX,DEVON,50.527302,-3.5956893,,,,,,,,,
1319,,DOYLE COMMUNITY RESOURCE CENTRE,SALTERTON ROAD,EXMOUTH,SW,EX8 2NS,DEVON,50.628888,-3.3830229,,,,,,,,,
1320,,CULLOMPTON HEALTH CENTRE,EXETER HILL,CULLOMPTON,SW,EX15 1EP,DEVON,50.855284,-3.3933759,,,,,,,,,
1321,,CULM VALLEY INTEGRATED CENTRE FOR HEALTH,WILLAND ROAD,CULLOMPTON,SW,EX15 1FE,DEVON,50.864177,-3.3927316,,,,,,,,,
1322,,BULL MEADOW CLINIC,BULL MEADOW ROAD,EXETER,SW,EX2 4JF,DEVON,50.719297,-3.527106,,,,,,,,,
1323,,EAST DEVON OFFICE (AIRPORT),UNIT 1,EXETER,SW,EX5 2HL,DEVON,50.729381,-3.4142911,,,,,,,,,
1324,,MEADOWPARK,SHILLINGFORD ABBOT,EXETER,SW,EX2 9QJ,DEVON,50.695221,-3.5510034,,,,,,,,,
1325,,MORETONHAMPSTEAD HEALTH CENTRE,EMBLEFORD CRESCENT,NEWTON ABBOT,SW,TQ13 8LW,DEVON,50.663436,-3.7659385,,,,,,,,,
1326,,NORTH DEVON OFFICE,CROWN YEALM HOUSE,SOUTH MOLTON,SW,EX36 3LH,DEVON,51.026948,-3.8352801,,,,,,,,,
1327,,SOUTH HAMS & WEST DEVON OFFICE,LESCAZE OFFICES,TOTNES,SW,TQ9 6JD,DEVON,50.446151,-3.7103268,,,,,,,,,
1328,,TEIGNBRIDGE OFFICE,BRIDGE HOUSE,NEWTON ABBOT,SW,TQ12 4PH,DEVON,50.532788,-3.5917401,,,,,,,,,
1329,,THE SYCAMORES,MOUNT PLEASANT ROAD,EXETER,SW,EX4 7AE,DEVON,50.732336,-3.5148051,,,,,,,,,
1330,,WEST EXE CHILDREN'S CENTRE,COWICK STREET,EXETER,SW,EX4 1HL,DEVON,50.714863,-3.5468639,,,,,,,,,
1331,,WESTBANK HEALTHY LIVING CENTRE,FARM HOUSE RISE,EXETER,SW,EX6 8AT,DEVON,50.68241,-3.4991403,,,,,,,,,
1332,,PHOENIX LANE OFFICE,PHOENIX LANE,TIVERTON,SW,EX16 6LB,DEVON,50.901778,-3.487361,,,,,,,,,
1333,,LARKBY,VICTORIA PARK ROAD,EXETER,SW,EX2 4NU,DEVON,50.718517,-3.5144728,,,,,,,,,
1334,,CHRISTCHURCH HOSPITAL,FAIRMILE ROAD,CHRISTCHURCH,SW,BH23 2JX,DORSET,50.74468,-1.7902564,,,,,,,,,
1335,,WARWICK NURSE PRESCRIBER,ILFRACOMBE MEDICAL CENTRE,ILFRACOMBE,SW,EX34 8EG,DEVON,51.203741,-4.1268329,,,,,,,,,
1336,,THE SURGERY (BREDON),MAIN ROAD,TEWKESBURY,SW,GL20 7QN,GLOUCESTERSHIRE,52.030167,-2.1048567,,,,,,,,,
1337,,TORBAY DRUG SERVICE,8 MORGAN AVENUE,TORQUAY,SW,TQ2 5RS,DEVON,50.46908,-3.5359669,,,,,,,,,
1338,,TORBAY DRUG SERVICE (CJT),SHRUBLANDS HOUSE,TORQUAY,SW,TQ2 5RS,DEVON,50.46908,-3.5359669,,,,,,,,,
1339,,DEVON DRUG SERVICE (S&W),BAKERS HILL,NEWTON ABBOT,SW,TQ12 1YP,DEVON,50.528636,-3.612468,,,,,,,,,
1340,,MHAT/MHAR/PAR DAWLISH,EASBY HOUSE,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1341,,RIVIERA,HEALTH & WELLBEING CENTRE,PAIGNTON,SW,TQ3 2DW,DEVON,50.449084,-3.5545178,,,,,,,,,
1342,,THE LAURELS,CLINIC OF GENDER & SEXUAL MEDICINE,EXETER,SW,EX1 1QA,DEVON,50.724024,-3.5246245,,,,,,,,,
1343,,MHAT/MHAR/PAR SOUTH HAMS,LEATSIDE SURGERY,TOTNES,SW,TQ9 5JA,DEVON,50.434945,-3.6837733,,,,,,,,,
1344,,W DEVON CORE ADULT CMHT,THE QUAY,TAVISTOCK,SW,PL19 8AB,DEVON,50.547832,-4.1473945,,,,,,,,,
1345,,OPMH TORBAY 1,CHADWELL CENTRE,PAIGNTON,SW,TQ3 2DW,DEVON,50.449084,-3.5545178,,,,,,,,,
1346,,OPMH TORBAY 2,CHADWELL CENTRE,PAIGNTON,SW,TQ3 2DW,DEVON,50.449084,-3.5545178,,,,,,,,,
1347,,OPMH SH&W - TOTNES,TOTNES CMHT,TOTNES,SW,TQ9 5GH,DEVON,50.432782,-3.6841331,,,,,,,,,
1348,,DEVON DRUG SERV (EEM),WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1349,,RESEARCH AND DEVELOPMENT SERVICES,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1350,,LIAISON PSYCHIATRY TEAM,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1351,,RUSSELL CLINIC,WONFORD HOUSE,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1352,,CITY & WEST CMHT (WEST),WONFORD HOUSE,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1353,,CRHT EAST DEVON,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1354,,CMHT HONITON,HAYDON'S COURT,HONITON,SW,EX14 2DE,DEVON,50.794926,-3.1865766,,,,,,,,,
1355,,OPMH EXETER,KNIGHTSHAYES,EXETER,SW,EX1 3RB,DEVON,50.730977,-3.48414,,,,,,,,,
1356,,OPMH EAST DEVON COASTAL,ST JOHNS COURT,EXMOUTH,SW,EX8 4DD,DEVON,50.631362,-3.3919754,,,,,,,,,
1357,,OPMH (SIDMOUTH & SEATON),WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1358,,OPMH EAST DEVON RURAL,HAYDON'S COURT,HONITON,SW,EX14 2DE,DEVON,50.794926,-3.1865766,,,,,,,,,
1359,,EXETER HTT,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1360,,DEVON DRUG SERVICE(NORTH),22 LITCHDON STREET,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,,,,,,,,
1361,,EAST & MID DEVON HTT,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1362,,CMHT CREDITON,HILLBANK,CREDITON,SW,EX17 3NH,DEVON,50.791852,-3.672802,,,,,,,,,
1363,,N & MID DEVON STEP (NMP),YOUINGS DRIVE,BARNSTAPLE,SW,EX31 1QL,DEVON,51.091228,-4.0558878,,,,,,,,,
1364,,EARLY MEDICAL TERMINATION NHS SERVICE,235 HOLDENHURST ROAD,BOURNEMOUTH,SW,BH8 8DD,DORSET,50.730113,-1.8567728,,,,,,,,,
1365,,UNIVERSITY CAMPUS CLINIC,TALBOT MEDICAL CENTRE,BOURNEMOUTH,SW,BH10 4BX,DORSET,50.748888,-1.9089341,,,,,,,,,
1366,,BLANDFORD CHILDREN'S CENTRE,BLACK LANE,BLANDFORD FORUM,SW,DT11 8SW,DORSET,50.857541,-2.1538278,,,,,,,,,
1367,,PELHAMS HEALTH CENTRE,PELHAMS PARK,BOURNEMOUTH,SW,BH10 7LH,DORSET,50.771193,-1.9014175,,,,,,,,,
1368,,CHARD HOSPITAL,CREWKERNE ROAD,CHARD,SW,TA20 1NF,SOMERSET,50.874996,-2.9523731,,,,,,,,,
1369,,BURNHAM ON SEA WAR MEMORIAL HOSPITAL,LOVE LANE,BURNHAM-ON-SEA,SW,TA8 1ED,SOMERSET,51.239104,-2.9938676,,,,,,,,,
1370,,WILLITON HOSPITAL,NORTH ROAD,TAUNTON,SW,TA4 4RA,SOMERSET,51.163063,-3.3235711,,,,,,,,,
1371,,SHEPTON MALLET COMMUNITY HOSPITAL,OLD WELLS ROAD,SHEPTON MALLET,SW,BA4 4PG,SOMERSET,51.190575,-2.5624857,,,,,,,,,
1372,,WEST MENDIP COMMUNITY HOSPITAL,OLD WELLS ROAD,GLASTONBURY,SW,BA6 8JD,SOMERSET,51.160299,-2.6990282,,,,,,,,,
1373,,CREWKERNE HOSPITAL,MIDDLE PATH,CREWKERNE,SW,TA18 8BG,SOMERSET,50.88012,-2.7979232,,,,,,,,,
1374,,SOUTH PETHERTON HOSPITAL,HOSPITAL LANE,SOUTH PETHERTON,SW,TA13 5AR,SOMERSET,50.953257,-2.8004994,,,,,,,,,
1375,,PRIORY HOUSE,PRIORY HEALTH PARK,WELLS,SW,BA5 1XL,SOMERSET,51.203994,-2.6552165,,,,,,,,,
1376,,FROME COMMUNITY HOSPITAL,ENOS WAY,FROME,SW,BA11 2FH,SOMERSET,51.237156,-2.3112808,,,,,,,,,
1377,,COMMUNITY SERVICES (CHARTER HOUSE),BARTEC 4,YEOVIL,SW,BA20 2SU,SOMERSET,50.935392,-2.6637148,,,,,,,,,
1378,,BENJAMIN HOLLOWAY HOUSE,THE LIONS,BRIDGWATER,SW,TA6 3HW,SOMERSET,51.130498,-3.0020952,,,,,,,,,
1379,,WELLINGTON & DISTRICT COTTAGE HOSPITAL,BULFORD,WELLINGTON,SW,TA21 8QQ,SOMERSET,50.97627,-3.2270605,,,,,,,,,
1380,,MINEHEAD COMMUNITY HOSPITAL,LUTTRELL WAY,MINEHEAD,SW,TA24 6DF,SOMERSET,51.19875,-3.4628565,,,,,,,,,
1381,,WINCANTON COMMUNITY HOSPITAL,DANCING LANE,WINCANTON,SW,BA9 9DQ,SOMERSET,51.058753,-2.4181686,,,,,,,,,
1382,,DENE BARTON COMMUNITY UNIT,DENE BARTON,TAUNTON,SW,TA4 1DD,SOMERSET,51.037613,-3.1822261,,,,,,,,,
1383,,COMMUNITY SERVICES (PARKGATE HOUSE),EAST REACH,TAUNTON,SW,TA1 3EX,SOMERSET,51.016097,-3.0913367,,,,,,,,,
1384,,VALE HOSPITAL,KINGSHILL LANE,DURSLEY,SW,GL11 4BZ,GLOUCESTERSHIRE,51.688656,-2.3593451,,,,,,,,,
1385,,HEALTH RECORDS,HERRICK WAY,CHELTENHAM,SW,GL51 6TQ,GLOUCESTERSHIRE,51.898988,-2.1562602,,,,,,,,,
1386,,ELLEN TINKHAM SCHOOL,HOLLOW LANE,EXETER,SW,EX1 3RW,DEVON,50.731732,-3.4713824,,,,,,,,,
1387,,MILL WATER SCHOOL,HONITON BOTTOM ROAD,HONITON,SW,EX14 2ER,DEVON,50.790849,-3.1904459,,,,,,,,,
1388,,VRANCH HOUSE,PINHOE ROAD,EXETER,SW,EX4 8AD,DEVON,50.731606,-3.4939656,,,,,,,,,
1389,,WEST OF ENGLAND SCHOOL & COLLEGE,COUNTESS WEAR,EXETER,SW,EX2 6HA,DEVON,50.702607,-3.495097,,,,,,,,,
1390,,EXETER (HEALTH),30 NEW NORTH ROAD,EXETER,SW,EX4 4EX,DEVON,50.728034,-3.5322218,,,,,,,,,
1391,,CHANNINGS WOOD (HEALTH),DENBURY,NEWTON ABBOT,SW,TQ12 6DW,DEVON,50.510492,-3.6518204,,,,,,,,,
1392,,DARTMOOR (HEALTH),PRINCETOWN,YELVERTON,SW,PL20 6RR,DEVON,50.549215,-3.9974867,,,,,,,,,
1393,,BRIDPORT ADULT LEARNING CENTRE,ST. ANDREWS ROAD,BRIDPORT,SW,DT6 3BJ,DORSET,50.736216,-2.7495895,,,,,,,,,
1394,,DEVON DRUG SERV (S&W) NMP,BAKERS HILL,NEWTON ABBOT,SW,TQ12 1YP,DEVON,50.528636,-3.612468,,,,,,,,,
1395,,DEVON DRUG SV(S&W P/C)NMP,BAKERS HILL,NEWTON ABBOT,SW,TQ12 1YP,DEVON,50.528636,-3.612468,,,,,,,,,
1396,,TORBAY DRUG SERV(CJT) NMP,SHRUBLANDS HOUSE,TORQUAY,SW,TQ2 5RS,DEVON,50.46908,-3.5359669,,,,,,,,,
1397,,DEVON DRUG SERV (EEM) NMP,WONFORD HOUSE BUILDINGS,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1398,,DEVON DRUG SERV (EEM P/C),WONFORD HOUSE BUILDINGS,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1399,,DEVON DRUG SV(EEM P/C)NMP,WONFORD HOUSE BUILDINGS,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
1400,,DEVON DRUG SERV(NRTH P/C),22 LITCHDON STREET,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,,,,,,,,
1401,,DEVON DRUG SERV(NORTH)NMP,QUAY CENTRE,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,,,,,,,,
1402,,DEVON DRUG SV(NTH P/C)NMP,THE QUAY CENTRE,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,,,,,,,,
1403,,DEVON DRUG SERVICE (S&W P/C),BAKERS HILL,NEWTON ABBOT,SW,TQ12 1YP,DEVON,50.528636,-3.612468,,,,,,,,,
1404,,BARNFIELD UNIT (MINEHEAD DAY HOSPITAL),MINEHEAD COMMUNITY HOSPITAL,MINEHEAD,SW,TA24 6DF,SOMERSET,51.19875,-3.4628565,,,,,,,,,
1405,,BARNFIELD UNIT (MINEHEAD COMMUNITY MENTAL HEALTH TEAM),MINEHEAD COMMUNITY HOSPITAL,MINEHEAD,SW,TA24 6DF,SOMERSET,51.19875,-3.4628565,,,,,,,,,
1406,,MENDIP CAMHS,PRIORY HOSPITAL,WELLS,SW,BA5 1TJ,SOMERSET,51.203556,-2.6547237,,,,,,,,,
1407,,SOUTH SOMERSET CAMHS,THE BALIDON CENTRE,YEOVIL,SW,BA20 2BX,SOMERSET,50.946739,-2.6480333,,,,,,,,,
1408,,WESSEX HOUSE,BROADWAY PARK,BRIDGWATER,SW,TA6 5LY,SOMERSET,51.127395,-2.9978981,,,,,,,,,
1409,,DERRISFORD HOSPITAL,"LEVEL 2, DEPARTMENT OF PAEDIATRICS",PLYMOUTH,SW,PL6 8DH,DEVON,50.41672,-4.1136845,,,,,,,,,
1410,,BREAST SCREENING - POOLE,POOLE HOSPITAL NHS TRUST,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
1411,,GLASTONBURY HEALTH CENTRE,1 WELLS ROAD,GLASTONBURY,SW,BA6 9DD,SOMERSET,51.148732,-2.7129929,,,,,,,,,
1412,,CMHT EXMOUTH,ST JOHNS COURT,EXMOUTH,SW,EX8 4DD,DEVON,50.631362,-3.3919754,,,,,,,,,
1413,,OPMH SH&W - TOTNES (NMP),TOTNES CMHT,TOTNES,SW,TQ9 5GH,DEVON,50.432782,-3.6841331,,,,,,,,,
1414,,OPMH TORBAY 3,CHADWELL CENTRE,PAIGNTON,SW,TQ3 2DW,DEVON,50.449084,-3.5545178,,,,,,,,,
1415,,MOUNT GOULD LOCAL CARE CENTRE,200 MOUNT GOULD ROAD,PLYMOUTH,SW,PL4 7PY,DEVON,50.378824,-4.1168236,,,,,,,,,
1416,,LDS NORTH DEVON (NMP),1ST FLOOR,BARNSTAPLE,SW,EX31 1EE,DEVON,51.081342,-4.065658,,,,,,,,,
1417,,LDS MID DEVON (NMP),BECKS SQUARE,TIVERTON,SW,EX16 6LB,DEVON,50.901778,-3.487361,,,,,,,,,
1418,,LANGDON HOSPITAL,EXETER ROAD,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1419,,CHILD HEALTH FACILITY - BRIDGWATER,ROBERT BLAKE AND ELMWOOD,BRIDGWATER,SW,TA6 6AW,SOMERSET,51.120431,-3.0057494,,,,,,,,,
1420,,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST (UHS),DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1421,,AXMINSTER MEDICAL PRACTICE,ST. THOMAS COURT,AXMINSTER,SW,EX13 5AG,DEVON,50.780899,-2.999226,,,,,,,,,
1422,,WYNDHAM HOUSE SURGERY,FORE STREET,EXETER,SW,EX5 4HZ,DEVON,50.817531,-3.4831491,,,,,,,,,
1423,,EXMOUTH HEALTH CENTRE,CLAREMONT GROVE,EXMOUTH,SW,EX8 2JF,DEVON,50.621149,-3.4014988,,,,,,,,,
1424,,HALDON HOUSE SURGERY,37-39 IMPERIAL ROAD,EXMOUTH,SW,EX8 1DQ,DEVON,50.619819,-3.4162036,,,,,,,,,
1425,,HEAVITREE HEALTH CENTRE,SOUTH LAWN TERRACE,EXETER,SW,EX1 2RX,DEVON,50.723202,-3.5055424,,,,,,,,,
1426,,IDE LANE SURGERY,IDE LANE,EXETER,SW,EX2 8UP,DEVON,50.699471,-3.5349723,,,,,,,,,
1427,,PINHOE SURGERY,PINN LANE,EXETER,SW,EX1 3SY,DEVON,50.737537,-3.4696228,,,,,,,,,
1428,,WITHERIDGE MEDICAL PRACTICE,FORE STREET,TIVERTON,SW,EX16 8AH,DEVON,50.916353,-3.7002675,,,,,,,,,
1429,,HEMYOCK SURGERY,STATION ROAD,CULLOMPTON,SW,EX15 3SF,DEVON,50.913147,-3.2291263,,,,,,,,,
1430,,TOPSHAM SURGERY,HOLMAN WAY,EXETER,SW,EX3 0EN,DEVON,50.683834,-3.4620977,,,,,,,,,
1431,,WEYMOUTH ADULT LEARNING CENTRE,45 DORCHESTER ROAD,WEYMOUTH,SW,DT4 7JT,DORSET,50.621331,-2.4537993,,,,,,,,,
1432,,DIABETES AND ENDOCRINOLOGY,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1433,,VASCULAR DCH,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1434,,CAMHS ENHANCED OUTREACH TEAM,BROADWAY PARK,BRIDGWATER,SW,TA6 5LX,SOMERSET,51.127679,-2.9973326,,,,,,,,,
1435,,LEG ULCER SERVICE,11 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
1436,,ENT D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1437,,GASTRO-ENTEROLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1438,,GENERAL SURGERY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1439,,OPHTHALMOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1440,,ORTHODONTICS D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1441,,ORTHOPAEDICS D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1442,,PAEDIATRICS D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1443,,PAIN SERVICE D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1444,,RENAL DORSET,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1445,,RESP MEDICINE D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1446,,S/HEALTH D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1447,,UROLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1448,,DIAGNOSTIC SERV D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1449,,OLDER PEOPLE D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1450,,PLASTIC SURGERY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1451,,BREAST SURGERY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1452,,HAEMATOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1453,,ONCOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
1454,,TAW CMHT 2 (NMP),YOUINGS DRIVE,BARNSTAPLE,SW,EX31 1QL,DEVON,51.091228,-4.0558878,,,,,,,,,
1455,,OBSTETRIC AND GYNAECOLOGY,NORTH DEVON DISTRICT HOSPITAL,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1456,,ST LEONARDS MEDICAL PRACTICE,ATHELSTAN ROAD,EXETER,SW,EX1 1SB,DEVON,50.723752,-3.5227172,,,,,,,,,
1457,,HAEMATOLOGY CLINIC,NORTH DEVON DISTRICT HOSPITAL,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
1458,,CHRISTCHURCH WEST CHILDRENS CENTRE,27 HIGH STREET,CHRISTCHURCH,SW,BH23 1AJ,DORSET,50.734621,-1.7778033,,,,,,,,,
1459,,MHAT TORBAY (NMP),HEALTH & WELLBEING CLINIC,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,,,,,,,,
1460,,NIGEL HUNTER NURSERY,ELMBRIDGE CHILDRENS CENTRE,GLOUCESTER,SW,GL2 0RP,GLOUCESTERSHIRE,51.865902,-2.2133796,,,,,,,,,
1461,,THE LINK CHILDRENS CENTRE,UNDERHILL ROAD,GLOUCESTER,SW,GL4 6BE,GLOUCESTERSHIRE,51.837612,-2.2159742,,,,,,,,,
1462,,KALEIDOSCOPE CHILDRENS CENTRE,SHERBORNE STREET,GLOUCESTER,SW,GL1 3DN,GLOUCESTERSHIRE,51.869873,-2.2383071,,,,,,,,,
1463,,ROWANFIELDS CHILDRENS CENTRE,ALSTONE LANE,CHELTENHAM,SW,GL51 8HY,GLOUCESTERSHIRE,51.906249,-2.1031863,,,,,,,,,
1464,,LIGHTHOUSE CHILDRENS CENTRE,LINDEN ROAD,GLOUCESTER,SW,GL1 5JA,GLOUCESTERSHIRE,51.849549,-2.2489571,,,,,,,,,
1465,,TEIGNMOUTH HOSPITAL,MILL LANE,TEIGNMOUTH,SW,TQ14 9BQ,DEVON,50.548369,-3.5111589,,,,,,,,,
1466,,BIDEFORD HOSPITAL,ABBOTSHAM ROAD,BIDEFORD,SW,EX39 3AG,DEVON,51.017939,-4.2124935,,,,,,,,,
1467,,MOUNT GOULD HOSPITAL,MOUNT GOULD ROAD,PLYMOUTH,SW,PL4 7QD,DEVON,50.378513,-4.1151078,,,,,,,,,
1468,,TAVISTOCK HOSPITAL,SPRING HILL,TAVISTOCK,SW,PL19 8LD,DEVON,50.547178,-4.1535757,,,,,,,,,
1469,,CARDINAL NEWMAN HOUSE,WONFORD ROAD,EXETER,SW,EX2 4PF,DEVON,50.717897,-3.5158269,,,,,,,,,
1470,,FRIENDS MEETING HOUSE,FRIENDS MEETING HOUSE & LODGE,GLOUCESTER,SW,GL1 1TS,GLOUCESTERSHIRE,51.863642,-2.2472488,,,,,,,,,
1471,,GILLINGHAM MEDICAL PRACTICE,PEACEMARSH SURGERY,GILLINGHAM,SW,SP8 4FA,DORSET,51.04774,-2.2827186,,,,,,,,,
1472,,MILBORNE PORT SURGERY,GAINSBOROUGH,SHERBORNE,SW,DT9 5FH,DORSET,50.967502,-2.4719621,,,,,,,,,
1473,,"UPPER GI AND BARIATRIC SURGERY, CUMBERLAND CENTRE",CUMBERLAND CENTRE,PLYMOUTH,SW,PL1 4JZ,DEVON,50.369816,-4.1688071,,,,,,,,,
1474,,ATKINSON CHILDREN'S HOME,ATKINSON CLOSE,EXETER,SW,EX4 8NA,DEVON,50.736072,-3.4970696,,,,,,,,,
1475,,FORENSIC (COMMUNITY),LANGDON HOSPITAL,DAWLISH,SW,EX7 0NR,DEVON,50.599669,-3.4681777,,,,,,,,,
1476,,GLOUCESTER TRI SERVICE WORKSHOP,BAIRD ROAD,GLOUCESTER,SW,GL2 2AF,GLOUCESTERSHIRE,51.814811,-2.2718451,,,,,,,,,
1477,,CAMHS NORTH DEVON 1 (NMP),SPRINGFIELD COURT,BARNSTAPLE,SW,EX31 3UD,DEVON,51.064265,-4.0893604,,,,,,,,,
