zip,city,state,latitude,longitude,fipscounty,county,ssacounty,fipsstate
75350,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75353,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75354,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75355,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75356,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75357,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75359,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75360,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75363,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75364,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75367,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75368,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75370,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75371,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75372,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75373,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75374,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75376,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75378,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75379,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75380,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75381,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75382,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75386,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75387,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75388,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75389,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75390,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75391,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75392,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75393,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75394,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75395,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75396,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75397,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75398,Dallas,TX,32.767268,-96.777626,48113,DALLAS,45390,48.0
75013,Allen,TX,33.106582,-96.69402,48085,COLLIN,45310,48.0
75019,Coppell,TX,32.967341,-96.98656,48113,DALLAS,45390,48.0
75020,Denison,TX,33.754053000000006,-96.57866999999999,48181,GRAYSON,45564,48.0
75021,Denison,TX,33.742641,-96.51427,48181,GRAYSON,45564,48.0
75022,Flower Mound,TX,33.024778000000005,-97.10206,48121,DENTON,45410,48.0
75023,Plano,TX,33.054671,-96.73506,48085,COLLIN,45310,48.0
75024,Plano,TX,33.07707,-96.79859,48085,COLLIN,45310,48.0
75025,Plano,TX,33.086868,-96.74504,48085,COLLIN,45310,48.0
75026,Plano,TX,33.19359,-96.569879,48085,COLLIN,45310,48.0
75028,Flower Mound,TX,33.033214,-97.05965,48121,DENTON,45410,48.0
75030,Rowlett,TX,32.91747,-96.53473699999999,48113,DALLAS,45390,48.0
75032,Rockwall,TX,32.867103,-96.44129000000001,48397,ROCKWALL,45879,48.0
75033,Frisco,TX,33.14,-96.81,48085,COLLIN,45310,48.0
75034,Frisco,TX,33.143792,-96.83938,48085,COLLIN,45310,48.0
75035,Frisco,TX,33.130086,-96.78177,48085,COLLIN,45310,48.0
75038,Irving,TX,32.872386,-96.98524,48113,DALLAS,45390,48.0
75039,Irving,TX,32.876474,-96.94129000000001,48113,DALLAS,45390,48.0
75040,Garland,TX,32.920574,-96.62639,48113,DALLAS,45390,48.0
75041,Garland,TX,32.881525,-96.64601,48113,DALLAS,45390,48.0
75042,Garland,TX,32.915625,-96.67399,48113,DALLAS,45390,48.0
75043,Garland,TX,32.854893,-96.60211,48113,DALLAS,45390,48.0
75044,Garland,TX,32.960375,-96.66188000000001,48113,DALLAS,45390,48.0
75045,Garland,TX,32.913695000000004,-96.627131,48113,DALLAS,45390,48.0
75048,Garland,TX,32.975722999999995,-96.58661,48113,DALLAS,45390,48.0
75050,Grand Prairie,TX,32.759921999999996,-97.01216,48113,DALLAS,45390,48.0
75051,Grand Prairie,TX,32.728982,-97.00428000000001,48113,DALLAS,45390,48.0
75052,Grand Prairie,TX,32.675604,-97.02346,48113,DALLAS,45390,48.0
75056,The Colony,TX,33.081421,-96.88956999999999,48121,DENTON,45410,48.0
75057,Lewisville,TX,33.04867,-96.99320999999999,48121,DENTON,45410,48.0
75058,Gunter,TX,33.453628,-96.73436,48181,GRAYSON,45564,48.0
75059,Irving,TX,32.86372,-96.934998,48113,DALLAS,45390,48.0
75060,Irving,TX,32.80268,-96.95499000000001,48113,DALLAS,45390,48.0
75061,Irving,TX,32.826729,-96.9614,48113,DALLAS,45390,48.0
75062,Irving,TX,32.846645,-96.96733,48113,DALLAS,45390,48.0
75063,Irving,TX,32.916865,-96.97349,48113,DALLAS,45390,48.0
75065,Lake Dallas,TX,33.12635,-97.02525,48121,DENTON,45410,48.0
75066,Carrollton,TX,32.959222,-96.853877,48113,DALLAS,45390,48.0
75067,Lewisville,TX,33.020118,-97.00771,48121,DENTON,45410,48.0
75068,Little Elm,TX,33.173008,-96.95485,48121,DENTON,45410,48.0
75069,McKinney,TX,33.195073,-96.60363000000001,48085,COLLIN,45310,48.0
75070,McKinney,TX,33.212203,-96.67522,48085,COLLIN,45310,48.0
75071,Frisco,TX,33.225107,-96.638614,48085,COLLIN,45310,48.0
75074,Plano,TX,33.028921000000004,-96.68101999999999,48085,COLLIN,45310,48.0
75075,Plano,TX,33.024721,-96.74038,48085,COLLIN,45310,48.0
75076,Pottsboro,TX,33.818635,-96.69338,48181,GRAYSON,45564,48.0
75077,Lewisville,TX,33.075138,-97.0529,48121,DENTON,45410,48.0
75078,Prosper,TX,33.240766,-96.79944,48085,COLLIN,45310,48.0
75080,Richardson,TX,32.969522999999995,-96.74093,48113,DALLAS,45390,48.0
75081,Richardson,TX,32.948974,-96.70916,48113,DALLAS,45390,48.0
75082,Richardson,TX,32.993404999999996,-96.65901,48085,COLLIN,45310,48.0
75086,Plano,TX,33.002395,-96.615837,48085,COLLIN,45310,48.0
75087,Rockwall,TX,32.933820000000004,-96.45446,48397,ROCKWALL,45879,48.0
75088,Rowlett,TX,32.897459000000005,-96.5497,48113,DALLAS,45390,48.0
75089,Rowlett,TX,32.923924,-96.54697,48113,DALLAS,45390,48.0
75090,Sherman,TX,33.632806,-96.59106,48181,GRAYSON,45564,48.0
75091,Sherman,TX,33.678665,-96.662289,48181,GRAYSON,45564,48.0
75092,Sherman,TX,33.649938,-96.65387,48181,GRAYSON,45564,48.0
75093,Plano,TX,33.03505,-96.80492,48085,COLLIN,45310,48.0
75094,Plano,TX,33.009681,-96.61113,48085,COLLIN,45310,48.0
75097,Weston,TX,33.351238,-96.664632,48085,COLLIN,45310,48.0
75098,Wylie,TX,33.011975,-96.53607,48085,COLLIN,45310,48.0
75099,Coppell,TX,32.771029999999996,-96.79963000000001,48113,DALLAS,45390,48.0
75101,Bardwell,TX,32.267846,-96.6967,48139,ELLIS,45470,48.0
75102,Barry,TX,32.075078999999995,-96.64311,48349,NAVARRO,45820,48.0
75103,Canton,TX,32.532449,-95.88,48467,VAN ZANDT,45947,48.0
75104,Cedar Hill,TX,32.588536,-96.94949,48113,DALLAS,45390,48.0
75105,Chatfield,TX,32.241963,-96.37917,48349,NAVARRO,45820,48.0
75109,Angus,TX,32.03049,-96.38300500000001,48349,NAVARRO,45820,48.0
75110,Corsicana,TX,32.078228,-96.44612,48349,NAVARRO,45820,48.0
75114,Crandall,TX,32.629178,-96.44339000000001,48257,KAUFMAN,45730,48.0
75115,Desoto,TX,32.599286,-96.85882,48113,DALLAS,45390,48.0
75116,Duncanville,TX,32.658384000000005,-96.91265,48113,DALLAS,45390,48.0
75117,Edgewood,TX,32.696777000000004,-95.86881,48467,VAN ZANDT,45947,48.0
75118,Elmo,TX,32.599614,-96.302743,48257,KAUFMAN,45730,48.0
75119,Ennis,TX,32.331239000000004,-96.61962,48139,ELLIS,45470,48.0
75120,Ennis,TX,32.334709000000004,-96.633546,48139,ELLIS,45470,48.0
75121,Copeville,TX,33.079946,-96.41788000000001,48085,COLLIN,45310,48.0
75124,Eustace,TX,32.310342999999996,-96.00312,48213,HENDERSON,45640,48.0
75125,Ferris,TX,32.533551,-96.65684,48139,ELLIS,45470,48.0
75126,Forney,TX,32.745373,-96.46038,48257,KAUFMAN,45730,48.0
75127,Fruitvale,TX,32.68309,-95.79436,48467,VAN ZANDT,45947,48.0
75132,Fate,TX,32.941014,-96.38095,48397,ROCKWALL,45879,48.0
75134,Lancaster,TX,32.620385,-96.7812,48113,DALLAS,45390,48.0
75135,Caddo Mills,TX,33.075653,-96.23774,48231,HUNT,45670,48.0
75137,Duncanville,TX,32.634834999999995,-96.91343,48113,DALLAS,45390,48.0
75140,Grand Saline,TX,32.661299,-95.71738,48467,VAN ZANDT,45947,48.0
75141,Hutchins,TX,32.644647,-96.71036,48113,DALLAS,45390,48.0
75142,Kaufman,TX,32.574298999999996,-96.30377,48257,KAUFMAN,45730,48.0
75143,Kemp,TX,32.348007,-96.21035,48213,HENDERSON,45640,48.0
75144,Kerens,TX,32.120271,-96.22474,48349,NAVARRO,45820,48.0
75146,Lancaster,TX,32.590063,-96.75891999999999,48113,DALLAS,45390,48.0
75147,Mabank,TX,32.314256,-96.11068,48213,HENDERSON,45640,48.0
75148,Malakoff,TX,32.183649,-96.01862,48213,HENDERSON,45640,48.0
75149,Mesquite,TX,32.767329,-96.60759,48113,DALLAS,45390,48.0
75150,Mesquite,TX,32.818391999999996,-96.63355,48113,DALLAS,45390,48.0
75151,Corsicana,TX,32.062395,-96.47345899999999,48349,NAVARRO,45820,48.0
75152,Palmer,TX,32.425222,-96.68103,48139,ELLIS,45470,48.0
75153,Powell,TX,32.142925,-96.32632,48349,NAVARRO,45820,48.0
75154,Red Oak,TX,32.526123,-96.82325,48139,ELLIS,45470,48.0
75155,Rice,TX,32.226257000000004,-96.48147,48349,NAVARRO,45820,48.0
75156,Gun Barrel City,TX,32.290819,-96.114108,48213,HENDERSON,45640,48.0
75157,Rosser,TX,32.455407,-96.439495,48257,KAUFMAN,45730,48.0
75158,Scurry,TX,32.466891,-96.38502,48257,KAUFMAN,45730,48.0
75159,Seagoville,TX,32.628858,-96.53811,48113,DALLAS,45390,48.0
75160,Terrell,TX,32.747747,-96.28923,48257,KAUFMAN,45730,48.0
75161,Terrell,TX,32.727365999999996,-96.18700000000001,48257,KAUFMAN,45730,48.0
75163,Trinidad,TX,32.17548,-96.10935,48213,HENDERSON,45640,48.0
75164,Josephine,TX,33.065217,-96.31152,48085,COLLIN,45310,48.0
75165,Waxahachie,TX,32.397024,-96.83283,48139,ELLIS,45470,48.0
75166,Lavon,TX,33.022051,-96.43601,48085,COLLIN,45310,48.0
75167,Waxahachie,TX,32.380958,-96.91801,48139,ELLIS,45470,48.0
75168,Waxahachie,TX,32.374937,-96.716638,48139,ELLIS,45470,48.0
75169,Wills Point,TX,32.725386,-96.00238,48467,VAN ZANDT,45947,48.0
75172,Wilmer,TX,32.598845000000004,-96.6831,48113,DALLAS,45390,48.0
75173,Nevada,TX,33.048275,-96.42153,48085,COLLIN,45310,48.0
75180,Mesquite,TX,32.72203,-96.61634000000001,48113,DALLAS,45390,48.0
75181,Mesquite,TX,32.735812,-96.55886,48113,DALLAS,45390,48.0
75182,Sunnyvale,TX,32.803646,-96.56965,48113,DALLAS,45390,48.0
75185,Mesquite,TX,32.740332,-96.561846,48113,DALLAS,45390,48.0
75189,Royse City,TX,32.960512,-96.31278,48397,ROCKWALL,45879,48.0
75201,Dallas,TX,32.787628999999995,-96.79941,48113,DALLAS,45390,48.0
75202,Dallas,TX,32.77988,-96.80502,48113,DALLAS,45390,48.0
75203,Dallas,TX,32.745831,-96.80672,48113,DALLAS,45390,48.0
75204,Dallas,TX,32.800333,-96.78952,48113,DALLAS,45390,48.0
75205,Dallas,TX,32.836094,-96.79524,48113,DALLAS,45390,48.0
75206,Dallas,TX,32.826128000000004,-96.7712,48113,DALLAS,45390,48.0
75207,Dallas,TX,32.786429999999996,-96.81992,48113,DALLAS,45390,48.0
75208,Dallas,TX,32.751464,-96.83864,48113,DALLAS,45390,48.0
75209,Dallas,TX,32.845978,-96.82552,48113,DALLAS,45390,48.0
75210,Dallas,TX,32.771029999999996,-96.74732,48113,DALLAS,45390,48.0
75211,Dallas,TX,32.736931,-96.88253,48113,DALLAS,45390,48.0
75212,Dallas,TX,32.782379999999996,-96.86945,48113,DALLAS,45390,48.0
75214,Dallas,TX,32.825628,-96.74871999999999,48113,DALLAS,45390,48.0
75215,Dallas,TX,32.76103,-96.77035,48113,DALLAS,45390,48.0
75216,Dallas,TX,32.710082,-96.7972,48113,DALLAS,45390,48.0
75217,Dallas,TX,32.72238,-96.67582,48113,DALLAS,45390,48.0
75218,Dallas,TX,32.842726,-96.69937,48113,DALLAS,45390,48.0
75219,Dallas,TX,32.812462,-96.81411999999999,48113,DALLAS,45390,48.0
75220,Dallas,TX,32.867977,-96.86306,48113,DALLAS,45390,48.0
75221,Dallas,TX,32.814728,-96.787725,48113,DALLAS,45390,48.0
75223,Dallas,TX,32.792879,-96.74918000000001,48113,DALLAS,45390,48.0
75224,Dallas,TX,32.716065,-96.83986999999999,48113,DALLAS,45390,48.0
75225,Dallas,TX,32.862876,-96.7904,48113,DALLAS,45390,48.0
75226,Dallas,TX,32.783978000000005,-96.77662,48113,DALLAS,45390,48.0
75227,Dallas,TX,32.77003,-96.69,48113,DALLAS,45390,48.0
75228,Dallas,TX,32.825227000000005,-96.67955,48113,DALLAS,45390,48.0
75229,Dallas,TX,32.895376,-96.85985,48113,DALLAS,45390,48.0
75230,Dallas,TX,32.901176,-96.79054000000001,48113,DALLAS,45390,48.0
75231,Dallas,TX,32.874317,-96.74764,48113,DALLAS,45390,48.0
75232,Dallas,TX,32.664034,-96.83886,48113,DALLAS,45390,48.0
75233,Dallas,TX,32.704398,-96.87222,48113,DALLAS,45390,48.0
75234,Dallas,TX,32.925975,-96.88322,48113,DALLAS,45390,48.0
75235,Dallas,TX,32.828128,-96.84612,48113,DALLAS,45390,48.0
75236,Dallas,TX,32.685533,-96.91745999999999,48113,DALLAS,45390,48.0
75237,Dallas,TX,32.666984,-96.87633000000001,48113,DALLAS,45390,48.0
75238,Dallas,TX,32.873926000000004,-96.70922,48113,DALLAS,45390,48.0
75240,Dallas,TX,32.938774,-96.78543,48113,DALLAS,45390,48.0
75241,Dallas,TX,32.669383,-96.77439,48113,DALLAS,45390,48.0
75243,Dallas,TX,32.912225,-96.73688,48113,DALLAS,45390,48.0
75244,Dallas,TX,32.922624,-96.83615999999999,48113,DALLAS,45390,48.0
75245,Dallas,TX,32.922499,-96.535191,48113,DALLAS,45390,48.0
75246,Dallas,TX,32.791878000000004,-96.77365,48113,DALLAS,45390,48.0
75247,Dallas,TX,32.817978000000004,-96.87928000000001,48113,DALLAS,45390,48.0
75248,Dallas,TX,32.968123,-96.78863,48113,DALLAS,45390,48.0
75249,Dallas,TX,32.639661,-96.95317,48113,DALLAS,45390,48.0
75251,Dallas,TX,32.919104,-96.77497,48113,DALLAS,45390,48.0
75252,Dallas,TX,32.998132,-96.79088,48085,COLLIN,45310,48.0
75253,Dallas,TX,32.679924,-96.60367,48113,DALLAS,45390,48.0
75254,Dallas,TX,32.946069,-96.794496,48113,DALLAS,45390,48.0
75255,Dallas,TX,32.669783,-96.614921,48113,DALLAS,45390,48.0
75270,Dallas,TX,32.78133,-96.80198,48113,DALLAS,45390,48.0
75287,Dallas,TX,32.998785999999996,-96.84436,48121,DENTON,45410,48.0
75334,Dallas,TX,32.67,-96.61,48113,DALLAS,45390,48.0
75340,Dallas,TX,32.76,-96.86,48113,DALLAS,45390,48.0
75343,Dallas,TX,32.76,-96.86,48113,DALLAS,45390,48.0
75344,Dallas,TX,32.78,-96.79,48113,DALLAS,45390,48.0
75358,Dallas,TX,32.94,-96.87,48113,DALLAS,45390,48.0
75401,Greenville,TX,33.15023,-96.11289000000001,48231,HUNT,45670,48.0
75402,Greenville,TX,33.082411,-96.08977,48231,HUNT,45670,48.0
75403,Greenville,TX,33.218505,-96.048665,48231,HUNT,45670,48.0
75404,Greenville,TX,33.056265,-96.080973,48231,HUNT,45670,48.0
75407,Princeton,TX,33.145720000000004,-96.49664,48085,COLLIN,45310,48.0
75408,Anna,TX,33.349315999999995,-96.548597,48085,COLLIN,45310,48.0
75409,Anna,TX,33.356094,-96.51907,48085,COLLIN,45310,48.0
75410,Alba,TX,32.793512,-95.63181999999999,48499,WOOD,45974,48.0
75411,Arthur City,TX,33.867509999999996,-95.60594,48277,LAMAR,45750,48.0
75412,Bagwell,TX,33.815996000000005,-95.14402,48387,RED RIVER,45874,48.0
75413,Bailey,TX,33.43515,-96.16671,48147,FANNIN,45510,48.0
75414,Bells,TX,33.615634,-96.41899000000001,48181,GRAYSON,45564,48.0
75415,Ben Franklin,TX,33.460446999999995,-95.75734,48119,DELTA,45400,48.0
75416,Blossom,TX,33.675155,-95.37293000000001,48277,LAMAR,45750,48.0
75417,Bogata,TX,33.462828,-95.193,48387,RED RIVER,45874,48.0
75418,Bonham,TX,33.583771999999996,-96.1818,48147,FANNIN,45510,48.0
75420,Brashear,TX,33.052712,-95.72124000000001,48223,HOPKINS,45654,48.0
75421,Brookston,TX,33.642542,-95.69761,48277,LAMAR,45750,48.0
75422,Campbell,TX,33.146778999999995,-95.93998,48231,HUNT,45670,48.0
75423,Celeste,TX,33.291418,-96.20273,48231,HUNT,45670,48.0
75424,Blue Ridge,TX,33.321604,-96.39502,48085,COLLIN,45310,48.0
75425,Chicota,TX,33.659729999999996,-95.58290600000001,48277,LAMAR,45750,48.0
75426,Clarksville,TX,33.626445000000004,-95.03534,48387,RED RIVER,45874,48.0
75428,Commerce,TX,33.25868,-95.91060999999999,48231,HUNT,45670,48.0
75429,Commerce,TX,33.237722,-95.90886,48231,HUNT,45670,48.0
75431,Como,TX,33.027493,-95.46605,48223,HOPKINS,45654,48.0
75432,Cooper,TX,33.377005,-95.68573,48119,DELTA,45400,48.0
75433,Cumby,TX,33.133070000000004,-95.81773000000001,48223,HOPKINS,45654,48.0
75434,Cunningham,TX,33.423626,-95.3567,48277,LAMAR,45750,48.0
75435,Deport,TX,33.507909000000005,-95.31828,48277,LAMAR,45750,48.0
75436,Detroit,TX,33.670159000000005,-95.2609,48387,RED RIVER,45874,48.0
75437,Dike,TX,33.253910999999995,-95.47125,48223,HOPKINS,45654,48.0
75438,Dodd City,TX,33.595318,-96.07311,48147,FANNIN,45510,48.0
75439,Ector,TX,33.573304,-96.27386,48147,FANNIN,45510,48.0
75440,Emory,TX,32.882305,-95.73841999999999,48379,RAINS,45870,48.0
75441,Enloe,TX,33.432974,-95.65815,48119,DELTA,45400,48.0
75442,Farmersville,TX,33.171898999999996,-96.35096,48085,COLLIN,45310,48.0
75443,Gober,TX,33.469719,-96.111103,48147,FANNIN,45510,48.0
75444,Golden,TX,32.730278999999996,-95.56286,48499,WOOD,45974,48.0
75446,Honey Grove,TX,33.589851,-95.90241999999999,48147,FANNIN,45510,48.0
75447,Ivanhoe,TX,33.774196999999994,-96.12045,48147,FANNIN,45510,48.0
75448,Klondike,TX,33.31215,-95.81737,48119,DELTA,45400,48.0
75449,Ladonia,TX,33.427504,-95.95578,48147,FANNIN,45510,48.0
75450,Lake Creek,TX,33.404332000000004,-95.52546,48119,DELTA,45400,48.0
75451,Leesburg,TX,32.971224,-95.11339,48063,CAMP,45250,48.0
75452,Leonard,TX,33.385224,-96.24781999999999,48147,FANNIN,45510,48.0
75453,Lone Oak,TX,32.952736,-95.94594000000001,48379,RAINS,45870,48.0
75454,Melissa,TX,33.277317,-96.57345,48085,COLLIN,45310,48.0
75455,Mount Pleasant,TX,33.166739,-94.9814,48449,TITUS,45921,48.0
75456,Mount Pleasant,TX,33.19045,-94.967456,48449,TITUS,45921,48.0
75457,Mount Vernon,TX,33.151104,-95.21965,48159,FRANKLIN,45531,48.0
75458,Merit,TX,33.242656,-96.291572,48231,HUNT,45670,48.0
75459,Howe,TX,33.518978999999995,-96.63523,48181,GRAYSON,45564,48.0
75460,Paris,TX,33.660274,-95.55958000000001,48277,LAMAR,45750,48.0
75461,Paris,TX,33.663213,-95.460797,48277,LAMAR,45750,48.0
75462,Paris,TX,33.638587,-95.48589,48277,LAMAR,45750,48.0
75468,Pattonville,TX,33.536414,-95.39817,48277,LAMAR,45750,48.0
75469,Pecan Gap,TX,33.434737,-95.83057,48119,DELTA,45400,48.0
75470,Petty,TX,33.60355,-95.81201999999999,48277,LAMAR,45750,48.0
75471,Pickton,TX,33.041578,-95.39527,48223,HOPKINS,45654,48.0
75472,Point,TX,32.906194,-95.87966999999999,48379,RAINS,45870,48.0
75473,Powderly,TX,33.801663,-95.50309,48277,LAMAR,45750,48.0
75474,Quinlan,TX,32.896295,-96.06999,48231,HUNT,45670,48.0
75475,Randolph,TX,33.485315,-96.25525,48147,FANNIN,45510,48.0
75476,Ravenna,TX,33.695646999999994,-96.23380999999999,48147,FANNIN,45510,48.0
75477,Roxton,TX,33.543006,-95.72381999999999,48277,LAMAR,45750,48.0
75478,Saltillo,TX,33.17329,-95.36663,48223,HOPKINS,45654,48.0
75479,Savoy,TX,33.613096999999996,-96.34474,48147,FANNIN,45510,48.0
75480,Scroggins,TX,33.04314,-95.19301999999999,48159,FRANKLIN,45531,48.0
75481,Sulphur Bluff,TX,33.323467,-95.39168000000001,48223,HOPKINS,45654,48.0
75482,Sulphur Springs,TX,33.143752,-95.60101999999999,48223,HOPKINS,45654,48.0
75483,Sulphur Springs,TX,33.168606,-95.585464,48223,HOPKINS,45654,48.0
75485,Westminster,TX,33.362227000000004,-96.46299,48085,COLLIN,45310,48.0
75486,Sumner,TX,33.734091,-95.76203000000001,48277,LAMAR,45750,48.0
75487,Talco,TX,33.346151,-95.15014000000001,48159,FRANKLIN,45531,48.0
75488,Telephone,TX,33.76225,-96.00418,48147,FANNIN,45510,48.0
75489,Tom Bean,TX,33.521578000000005,-96.48373000000001,48181,GRAYSON,45564,48.0
75490,Trenton,TX,33.435618,-96.3324,48147,FANNIN,45510,48.0
75491,Whitewright,TX,33.494285,-96.39598000000001,48181,GRAYSON,45564,48.0
75492,Windom,TX,33.566266,-96.01082,48147,FANNIN,45510,48.0
75493,Winfield,TX,33.165327000000005,-95.11279,48449,TITUS,45921,48.0
75494,Winnsboro,TX,32.922912,-95.28299,48499,WOOD,45974,48.0
75495,Van Alstyne,TX,33.426635,-96.5637,48181,GRAYSON,45564,48.0
75496,Wolfe City,TX,33.350543,-96.05705,48231,HUNT,45670,48.0
75497,Yantis,TX,32.906074,-95.55779,48499,WOOD,45974,48.0
75499,Savoy,TX,33.602194,-96.365174,48147,FANNIN,45510,48.0
75501,Texarkana,TX,33.414708000000005,-94.08984,48037,BOWIE,45170,48.0
75502,Texarkana,TX,33.424125,-94.055214,48037,BOWIE,45170,48.0
75503,Texarkana,TX,33.476844,-94.09637,48037,BOWIE,45170,48.0
75504,Texarkana,TX,33.476552000000005,-94.39495,48037,BOWIE,45170,48.0
75599,Texarkana,TX,33.476552000000005,-94.39495,48037,BOWIE,45170,48.0
75505,Texarkana,TX,33.462379999999996,-94.0715,48037,BOWIE,45170,48.0
75507,Texarkana,TX,33.393446999999995,-94.340437,48037,BOWIE,45170,48.0
75550,Annona,TX,33.530829,-94.90585,48387,RED RIVER,45874,48.0
75551,Atlanta,TX,33.118611,-94.1773,48067,CASS,45260,48.0
75554,Avery,TX,33.563837,-94.78066,48387,RED RIVER,45874,48.0
75555,Bivins,TX,32.930895,-94.13542,48067,CASS,45260,48.0
75556,Bloomburg,TX,33.142532,-94.05585,48067,CASS,45260,48.0
75558,Cookville,TX,33.236743,-94.84359,48449,TITUS,45921,48.0
75559,De Kalb,TX,33.515778000000005,-94.61355,48037,BOWIE,45170,48.0
75560,Douglassville,TX,33.189862,-94.37468,48067,CASS,45260,48.0
75561,Hooks,TX,33.480224,-94.2648,48037,BOWIE,45170,48.0
75562,Kildare,TX,32.941359000000006,-94.25152,48067,CASS,45260,48.0
75563,Linden,TX,33.005009,-94.37603,48067,CASS,45260,48.0
75564,Lodi,TX,32.880182,-94.27725,48315,MARION,45783,48.0
75565,McLeod,TX,32.950857,-94.07429,48067,CASS,45260,48.0
75566,Marietta,TX,33.157897,-94.50853000000001,48067,CASS,45260,48.0
75567,Maud,TX,33.328596000000005,-94.31589,48037,BOWIE,45170,48.0
75568,Naples,TX,33.206258,-94.63009,48067,CASS,45260,48.0
75569,Nash,TX,33.441774,-94.12531,48037,BOWIE,45170,48.0
75570,New Boston,TX,33.465282,-94.41954,48037,BOWIE,45170,48.0
75571,Omaha,TX,33.183401,-94.75227,48343,MORRIS,45803,48.0
75572,Queen City,TX,33.210952,-94.13364,48067,CASS,45260,48.0
75573,Redwater,TX,33.353249,-94.25971,48037,BOWIE,45170,48.0
75574,Simms,TX,33.328878,-94.53657,48037,BOWIE,45170,48.0
75601,Longview,TX,32.505247999999995,-94.73172,48183,GREGG,45570,48.0
75602,Longview,TX,32.474499,-94.712,48183,GREGG,45570,48.0
75603,Longview,TX,32.396207000000004,-94.70063,48183,GREGG,45570,48.0
75604,Longview,TX,32.523779,-94.80691999999999,48183,GREGG,45570,48.0
75605,Longview,TX,32.557684,-94.74353,48183,GREGG,45570,48.0
75606,Longview,TX,32.369393,-94.616062,48183,GREGG,45570,48.0
75607,Longview,TX,32.51121,-94.783493,48183,GREGG,45570,48.0
75615,Longview,TX,32.51121,-94.783493,48183,GREGG,45570,48.0
75660,Judson,TX,32.51121,-94.783493,48183,GREGG,45570,48.0
75608,Longview,TX,32.570051,-94.848063,48183,GREGG,45570,48.0
75630,Avinger,TX,32.854406,-94.55859,48315,MARION,45783,48.0
75631,Beckville,TX,32.237924,-94.46427,48365,PANOLA,45842,48.0
75633,Carthage,TX,32.145212,-94.31255999999999,48365,PANOLA,45842,48.0
75636,Cason,TX,33.035716,-94.81589,48343,MORRIS,45803,48.0
75637,Clayton,TX,32.102729,-94.493543,48365,PANOLA,45842,48.0
75638,Daingerfield,TX,33.02583,-94.72480999999999,48343,MORRIS,45803,48.0
75639,De Berry,TX,32.285877,-94.1811,48365,PANOLA,45842,48.0
75640,Diana,TX,32.723482000000004,-94.69544,48203,HARRISON,45620,48.0
75641,Easton,TX,32.382771000000005,-94.57945,48401,RUSK,45881,48.0
75642,Elysian Fields,TX,32.386275,-94.210541,48203,HARRISON,45620,48.0
75643,Gary,TX,32.019931,-94.37286999999999,48365,PANOLA,45842,48.0
75644,Gilmer,TX,32.727128,-94.9577,48459,UPSHUR,45943,48.0
75645,Gilmer,TX,32.690553,-94.863311,48459,UPSHUR,45943,48.0
75647,Gladewater,TX,32.531814000000004,-94.94358000000001,48183,GREGG,45570,48.0
75650,Hallsville,TX,32.507527,-94.55839,48203,HARRISON,45620,48.0
75651,Harleton,TX,32.6941,-94.54519,48203,HARRISON,45620,48.0
75652,Henderson,TX,32.194938,-94.75851999999999,48401,RUSK,45881,48.0
